EstadoCivil,Curso,QualificacaoAnterior,QualificacaoAnteriorGrau,Nacionalidade,NotaAdmissao,NecessidadesEspeciais,Devedor,MensalidadesEmDia,Genero,Bolsista,International,UnidadesCurriculares1SemestreCreditado,UnidadesCurriculares1SemestreInscrito,UnidadesCurriculares1SemestreAvaliacoes,UnidadesCurriculares1SemestreAprovado,UnidadesCurriculares1SemestreGrau,UnidadesCurriculares1SemestreSemAvaliacoes,UnidadesCurriculares2SemestreCreditado,UnidadesCurriculares2SemestreInscrito,UnidadesCurriculares2SemestreAvaliacoes,UnidadesCurriculares2SemestreAprovado,UnidadesCurriculares2SemestreGrau,UnidadesCurriculares2SemestreSemAvaliacoes,TaxaDesemprego,TaxaInflacao,PIB,Target,ProbabilidadeEvasao,PredicaoEvasao,ClassePredita
Solteiro,Gestão (presencial noturno),Ensino Secundário,133.1,Português,154.4,0,0,1,Masculino,0,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,10.8,1.4,1.74,Desistente,0.974618122609348,1,Desistente
Solteiro,Gestão,Ensino Secundário,120.0,Português,115.5,0,1,0,Masculino,0,0,0,5,8,4,12.5,0,0,5,9,5,10.5,0,8.9,1.4,3.51,Matriculado,0.721963117722139,1,Desistente
Solteiro,Serviço Social (prestação nocturna),Ensino Secundário,133.1,Português,119.0,0,0,1,Masculino,0,0,3,9,10,9,1322222222222220.0,0,2,7,8,7,1.31428571428571e+16,0,8.9,1.4,3.51,Graduado,0.06510519908663662,0,Não Desistente
Solteiro,Tecnologias de Produção de Biocombustíveis,Ensino Secundário,133.1,Português,96.1,0,0,1,Masculino,0,0,0,7,13,2,15.0,0,0,7,12,2,11.5,0,12.4,0.5,1.79,Desistente,0.8837451362055349,1,Desistente
Solteiro,Design de Animação e Multimédia,Ensino Superior - Licenciatura,130.0,Português,130.0,0,0,0,Masculino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Desistente,0.9574337293669924,1,Desistente
Solteiro,Design de Comunicação,Ensino Secundário,133.0,Português,128.8,0,0,1,Masculino,0,0,6,12,12,12,1.31666666666666e+16,0,6,12,12,12,13.0,0,10.8,1.4,1.74,Graduado,0.06964765525464567,0,Não Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,124.0,Português,126.8,0,0,1,Masculino,1,0,0,6,8,5,1.38333333333333e+16,0,0,6,6,4,14.0,0,13.9,-0.3,0.79,Graduado,0.4560606131506119,0,Não Desistente
Solteiro,Gestão (presencial noturno),Ensino Superior - Licenciatura (1º Ciclo),130.0,Português,130.0,0,0,1,Masculino,0,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,Desistente,0.9792298122708034,1,Desistente
Solteiro,Gestão,Ensino Secundário,124.0,Português,116.7,0,0,1,Masculino,0,0,0,5,6,0,0.0,0,0,5,6,0,0.0,0,7.6,2.6,0.32,Matriculado,0.9358257768227825,1,Desistente
Solteiro,Enfermagem,Ensino Secundário,132.0,Português,125.5,0,0,1,Masculino,0,0,0,8,8,7,1.31542857142857e+16,0,0,8,8,7,1.31542857142857e+16,0,10.8,1.4,1.74,Matriculado,0.11561558083562429,0,Não Desistente
Solteiro,Gestão de Publicidade e Marketing,Ensino Superior - Licenciatura,110.0,Português,110.0,0,0,1,Masculino,0,0,7,12,12,9,1.23333333333333e+16,0,6,11,11,6,1.31666666666666e+16,0,9.4,-0.8,-3.12,Desistente,0.9158391177922285,1,Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,127.0,Português,133.7,0,1,1,Masculino,0,0,0,6,6,6,13.0,0,0,6,7,5,11.8,0,12.7,3.7,-1.7,Desistente,0.4779552298265083,0,Não Desistente
Solteiro,Equincultura,Ensino Secundário,130.0,Português,117.6,0,0,1,Masculino,0,0,0,5,14,2,11.5,2,0,5,8,5,11.4,3,9.4,-0.8,-3.12,Matriculado,0.3133274672888451,0,Não Desistente
Solteiro,Agronomia,Curso de Especialização Tecnológica,140.0,Português,140.0,0,0,1,Masculino,0,0,0,6,15,3,13.25,0,0,6,9,1,12.0,0,13.9,-0.3,0.79,Desistente,0.7556257219632609,1,Desistente
Solteiro,Agronomia,Curso de Especialização Tecnológica,150.0,Português,150.0,0,0,1,Masculino,0,0,0,6,12,3,1.33333333333333e+16,0,0,6,12,3,12.75,0,15.5,2.8,-4.06,Matriculado,0.4628040836922716,0,Não Desistente
Solteiro,Serviço Social,Ensino Secundário,133.0,Português,133.7,0,0,1,Feminino,0,0,0,6,6,6,13.5,0,0,6,6,6,1.21666666666666e+16,0,10.8,1.4,1.74,Graduado,0.046435473217220115,0,Não Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,109.0,Português,137.0,0,0,1,Feminino,1,0,0,6,7,6,1.26666666666666e+16,0,0,6,8,5,12.8,0,10.8,1.4,1.74,Graduado,0.15810396287307293,0,Não Desistente
Solteiro,Gestão,Ensino Secundário,133.1,Português,128.2,0,0,1,Feminino,0,0,7,11,18,11,1.5090909090909e+16,1,2,6,7,6,14.5,0,9.4,-0.8,-3.12,Desistente,0.06270170080895335,0,Não Desistente
Solteiro,Design de Animação e Multimédia,Ensino Secundário,133.0,Português,129.2,0,1,0,Masculino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Desistente,0.9499828513629067,1,Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,134.0,Português,129.5,0,0,1,Masculino,0,0,0,6,7,6,1.31666666666666e+16,0,0,6,7,6,1.26666666666666e+16,0,16.2,0.3,-0.92,Graduado,0.22839552138355013,0,Não Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,125.0,Português,129.6,0,0,1,Masculino,0,0,0,6,6,6,1.28333333333333e+16,0,0,6,8,6,1.28333333333333e+16,0,12.4,0.5,1.79,Graduado,0.187154498238903,0,Não Desistente
Solteiro,Engenharia Informática,Ensino Secundário,135.0,Português,121.7,0,0,1,Masculino,0,0,0,5,7,5,11.8,0,0,5,9,3,12.0,0,8.9,1.4,3.51,Matriculado,0.3639274653125429,0,Não Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,132.0,Português,141.8,0,0,1,Masculino,0,0,0,6,6,6,1.18333333333333e+16,0,0,6,6,6,1.21666666666666e+16,0,12.7,3.7,-1.7,Graduado,0.1961161941136256,0,Não Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,135.0,Português,129.8,0,0,1,Masculino,0,0,0,6,6,5,12.8,0,0,6,11,3,12.75,0,15.5,2.8,-4.06,Graduado,0.7262244564956603,1,Desistente
Solteiro,Design de Comunicação,Curso de Especialização Tecnológica,100.0,Português,106.0,0,0,1,Masculino,0,0,2,7,7,5,11.8,0,5,9,9,5,11.0,0,12.4,0.5,1.79,Desistente,0.6579574393530826,1,Desistente
Solteiro,Design de Animação e Multimédia,Ensino Secundário,144.0,Português,121.6,0,0,1,Masculino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Matriculado,0.5771463187295055,1,Desistente
Solteiro,Engenharia Informática,Ensino Secundário,125.0,Português,121.5,0,0,1,Masculino,0,0,0,5,7,5,15.8,0,0,5,7,5,1.45714285714285e+16,0,11.1,0.6,2.02,Desistente,0.13287890523324009,0,Não Desistente
Solteiro,Design de Animação e Multimédia,Ensino Secundário,133.1,Português,117.0,0,1,1,Masculino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Matriculado,0.7339253407410224,1,Desistente
Solteiro,Engenharia Informática,Curso de Especialização Tecnológica,130.0,Português,130.0,0,0,1,Masculino,0,0,0,5,9,2,12.5,0,0,5,10,3,11.6,0,12.4,0.5,1.79,Matriculado,0.44387152532276475,0,Não Desistente
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,117.0,Português,117.7,0,0,1,Masculino,0,0,0,6,9,6,1.46666666666666e+16,0,0,6,7,6,1.38571428571428e+16,0,8.9,1.4,3.51,Graduado,0.11817109308361182,0,Não Desistente
Solteiro,Enfermagem Veterinária,Curso de Especialização Tecnológica,140.0,Português,140.0,0,0,1,Masculino,0,0,2,6,10,4,12.5,0,1,6,16,2,12.0,0,12.4,0.5,1.79,Desistente,0.650964385876815,1,Desistente
Solteiro,Engenharia Informática,Ensino Secundário,132.0,Português,133.1,0,0,1,Masculino,0,0,0,5,7,3,12.0,0,0,6,10,2,10.5,0,11.1,0.6,2.02,Desistente,0.7557408891152336,1,Desistente
Solteiro,Engenharia Informática,Ensino Secundário,133.1,Brasileiro,100.0,0,1,1,Masculino,0,1,2,8,8,7,1.31428571428571e+16,0,1,6,8,6,1.18333333333333e+16,0,8.9,1.4,3.51,Matriculado,0.18905863995978492,0,Não Desistente
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,132.0,Português,119.1,0,1,1,Masculino,0,0,0,6,6,3,1.26666666666666e+16,0,0,6,11,4,1.11428571428571e+16,0,10.8,1.4,1.74,Desistente,0.6778363635664578,1,Desistente
Solteiro,Engenharia Informática,Ensino Secundário,148.0,Português,129.8,0,0,0,Masculino,1,0,0,5,6,5,15.0,0,0,5,6,5,14.2,0,8.9,1.4,3.51,Matriculado,0.4482143451864619,0,Não Desistente
Solteiro,Serviço Social,Ensino Secundário,133.0,Português,131.3,0,1,1,Feminino,0,0,0,6,7,5,13.6,0,0,6,7,5,11.8,0,8.9,1.4,3.51,Desistente,0.1689931390633654,0,Não Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,143.0,Português,136.7,0,0,1,Feminino,0,0,0,6,6,6,12.5,0,0,6,6,6,1.38333333333333e+16,0,8.9,1.4,3.51,Graduado,0.11908185808714988,0,Não Desistente
Solteiro,Serviço Social,Ensino Secundário,143.0,Português,126.2,0,0,1,Feminino,1,0,0,6,7,6,1.33333333333333e+16,0,0,6,7,6,13.5,0,12.4,0.5,1.79,Graduado,0.03238696123098759,0,Não Desistente
Solteiro,Enfermagem Veterinária,Ensino Secundário,133.1,Brasileiro,109.6,0,0,1,Feminino,0,1,0,6,13,4,12.25,0,0,6,15,5,11.0,0,11.1,0.6,2.02,Desistente,0.17270901862765248,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,141.0,Português,131.9,0,0,1,Feminino,1,0,0,7,7,7,1.51014285714285e+16,0,0,8,8,8,1609375.0,0,11.1,0.6,2.02,Graduado,0.0323652138750481,0,Não Desistente
Solteiro,Serviço Social,Ensino Secundário,140.0,Português,140.7,0,0,1,Feminino,1,0,0,6,6,6,1.31666666666666e+16,0,0,6,6,6,16.0,0,10.8,1.4,1.74,Graduado,0.030529486974556524,0,Não Desistente
Solteiro,Serviço Social (prestação nocturna),Ensino Secundário,134.0,Português,120.7,0,0,1,Feminino,0,0,0,6,8,4,11.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,Desistente,0.8822189487273455,1,Desistente
Solteiro,Gestão,Ensino Secundário,118.0,Português,113.8,0,0,1,Feminino,0,0,0,5,9,3,1.16666666666666e+16,0,0,5,9,4,11.75,0,8.9,1.4,3.51,Graduado,0.21822849530094243,0,Não Desistente
Solteiro,Serviço Social,Ensino Secundário,135.0,Português,121.0,0,0,1,Feminino,0,0,0,6,13,1,10.0,0,0,6,13,1,13.0,0,9.4,-0.8,-3.12,Matriculado,0.8030417148390679,1,Desistente
Solteiro,Serviço Social (prestação nocturna),Ensino Secundário,119.0,Português,112.4,0,0,1,Feminino,0,0,4,7,15,7,1.15714285714285e+16,0,2,6,14,2,11.0,0,7.6,2.6,0.32,Desistente,0.541527244836018,1,Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,145.0,Português,131.0,0,0,1,Feminino,1,0,0,6,6,6,1.21666666666666e+16,0,0,6,10,5,11.2,0,7.6,2.6,0.32,Matriculado,0.12846404196731115,0,Não Desistente
Solteiro,Design de Animação e Multimédia,Ensino Secundário,143.0,Português,142.7,0,0,1,Feminino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Desistente,0.5255168180391178,1,Desistente
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,123.0,Português,125.5,0,0,0,Feminino,1,0,0,6,6,6,1.38333333333333e+16,0,0,6,7,6,1.42857142857142e+16,0,8.9,1.4,3.51,Graduado,0.34974489237398937,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,108.0,Português,107.8,0,0,1,Feminino,1,0,0,7,10,6,1.23571428571428e+16,0,0,8,9,7,13.0,0,13.9,-0.3,0.79,Graduado,0.0838502212366027,0,Não Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,117.0,Português,110.4,0,1,0,Feminino,0,0,0,6,7,6,1.21666666666666e+16,0,0,6,10,2,1.03333333333333e+16,0,16.2,0.3,-0.92,Desistente,0.9784324894818633,1,Desistente
Solteiro,Serviço Social,Curso de Especialização Tecnológica,140.0,Português,136.1,0,1,1,Feminino,0,0,3,6,8,3,12.0,0,2,6,6,2,12.5,0,12.4,0.5,1.79,Matriculado,0.7892455187269699,1,Desistente
Solteiro,Turismo,Ensino Secundário,170.0,Português,138.3,0,0,1,Feminino,0,0,5,10,14,9,1.24166666666666e+16,0,5,9,14,7,13.0,0,10.8,1.4,1.74,Graduado,0.3454362876613265,0,Não Desistente
Solteiro,Enfermagem Veterinária,Ensino Secundário,157.0,Português,142.3,0,0,1,Feminino,0,0,0,5,7,4,12.75,0,0,5,6,4,12.75,0,7.6,2.6,0.32,Graduado,0.1836220115412362,0,Não Desistente
Solteiro,Enfermagem,Frequência do Ensino Superior,141.0,Português,145.0,0,0,1,Feminino,0,0,12,21,33,18,1.49333333333333e+16,12,12,21,33,18,1.49333333333333e+16,12,7.6,2.6,0.32,Graduado,0.005615864950108945,0,Não Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,125.0,Português,125.7,0,0,1,Feminino,0,0,0,6,6,6,13.0,0,0,6,7,6,1.16666666666666e+16,0,8.9,1.4,3.51,Graduado,0.11924797197389807,0,Não Desistente
Divorciado,Ensino Básico,Ensino Básico (3º Ciclo),133.1,Português,108.0,0,1,0,Feminino,0,0,0,7,7,7,1.28571428571428e+16,0,0,7,8,6,1.26666666666666e+16,0,8.9,1.4,3.51,Matriculado,0.8681998968705781,1,Desistente
Casado,Enfermagem,Ensino Secundário,143.0,Português,128.7,0,0,1,Feminino,0,0,0,7,10,7,1.4455e+16,0,0,8,8,8,13.91,0,15.5,2.8,-4.06,Graduado,0.08089979466400143,0,Não Desistente
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,142.0,Português,128.0,0,0,1,Feminino,1,0,0,6,8,6,14.0,0,0,6,7,6,1.32857142857142e+16,0,11.1,0.6,2.02,Graduado,0.06360948654047144,0,Não Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,150.0,Português,146.5,0,0,1,Feminino,1,0,0,6,6,6,13.5,0,0,6,7,6,1.26666666666666e+16,0,11.1,0.6,2.02,Graduado,0.0859660722431666,0,Não Desistente
Solteiro,Turismo,Ensino Secundário,112.0,Português,106.1,0,0,0,Feminino,0,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Desistente,0.9975088738907043,1,Desistente
Solteiro,Serviço Social (prestação nocturna),Ensino Secundário,133.1,Português,118.0,0,0,1,Feminino,1,0,0,6,6,6,1.16666666666666e+16,0,0,6,12,5,14.0,0,10.8,1.4,1.74,Graduado,0.06763329889979346,0,Não Desistente
Solteiro,Enfermagem Veterinária,Ensino Secundário,125.0,Português,117.0,0,0,1,Feminino,1,0,0,5,6,4,12.0,0,0,5,8,5,1.33333333333333e+16,1,10.8,1.4,1.74,Graduado,0.05917614217885407,0,Não Desistente
Solteiro,Serviço Social,Ensino Secundário,121.0,Português,115.4,0,0,1,Feminino,1,0,0,6,7,6,1.17142857142857e+16,0,0,6,6,6,1.18333333333333e+16,0,13.9,-0.3,0.79,Graduado,0.03482104145968423,0,Não Desistente
Solteiro,Serviço Social,Ensino Secundário,133.1,Português,117.0,0,0,1,Feminino,0,0,0,6,8,6,1.26666666666666e+16,0,0,6,7,6,1.24285714285714e+16,0,11.1,0.6,2.02,Graduado,0.0447929115936529,0,Não Desistente
Solteiro,Enfermagem Veterinária,Ensino Secundário,133.1,Português,144.9,0,0,1,Feminino,0,0,0,6,11,3,11.75,0,0,6,19,4,12.8,0,12.4,0.5,1.79,Matriculado,0.32013429748234984,0,Não Desistente
Solteiro,Serviço Social,Ensino Secundário,135.0,Português,127.0,0,0,1,Feminino,0,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,Desistente,0.9566002035807646,1,Desistente
Solteiro,Enfermagem,Ensino Secundário,132.0,Português,118.0,0,0,1,Feminino,0,0,0,8,8,7,1.23285714285714e+16,0,0,8,8,7,1.23285714285714e+16,0,12.7,3.7,-1.7,Graduado,0.09352001833019946,0,Não Desistente
União de Fato,Ensino Básico,Ensino Básico (3º Ciclo),133.1,Português,118.0,0,0,1,Feminino,0,0,0,7,14,6,1.16666666666666e+16,0,0,7,10,1,10.0,0,12.4,0.5,1.79,Desistente,0.9277906412123328,1,Desistente
Solteiro,Design de Comunicação,Ensino Secundário,135.0,Português,126.4,0,0,1,Feminino,1,0,5,12,12,12,13.25,0,5,12,12,11,1.27272727272727e+16,0,15.5,2.8,-4.06,Graduado,0.0480244578269716,0,Não Desistente
Solteiro,Gestão de Publicidade e Marketing,Curso de Especialização Tecnológica,110.0,Português,110.0,0,0,1,Feminino,0,0,0,6,8,5,1.18333333333333e+16,0,0,6,8,4,13.25,2,16.2,0.3,-0.92,Matriculado,0.2561751253346626,0,Não Desistente
Solteiro,Higiene Oral,Ensino Secundário,133.0,Português,124.4,0,0,1,Feminino,1,0,0,7,7,7,13.3,0,0,8,8,8,15125.0,0,15.5,2.8,-4.06,Graduado,0.06495819177869117,0,Não Desistente
Solteiro,Enfermagem Veterinária,Curso de Especialização Tecnológica,140.0,Português,140.0,0,0,1,Feminino,0,0,1,6,13,6,1.25555555555555e+16,0,1,6,11,5,11.8,0,16.2,0.3,-0.92,Matriculado,0.11501473799380112,0,Não Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,135.0,Português,129.4,0,0,1,Feminino,0,0,0,6,6,6,1.28333333333333e+16,0,0,6,7,6,1.21666666666666e+16,0,11.1,0.6,2.02,Graduado,0.13326069375678856,0,Não Desistente
Solteiro,Serviço Social,Curso de Especialização Tecnológica,140.0,Português,141.7,0,0,1,Feminino,1,0,3,6,6,6,1.28333333333333e+16,0,2,6,6,6,1.28333333333333e+16,0,13.9,-0.3,0.79,Graduado,0.04159107122597734,0,Não Desistente
Solteiro,Enfermagem Veterinária,Ensino Secundário,144.0,Português,132.1,0,0,1,Feminino,1,0,0,5,10,3,1.26666666666666e+16,1,0,5,7,3,13.0,0,12.7,3.7,-1.7,Graduado,0.28955531156592795,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,122.0,Português,116.8,0,0,1,Feminino,0,0,0,7,8,6,1.32714285714285e+16,0,0,8,8,7,1.44714285714285e+16,0,13.9,-0.3,0.79,Graduado,0.12461338506853653,0,Não Desistente
Solteiro,Gestão (presencial noturno),Ensino Secundário,143.0,Português,135.0,0,0,1,Feminino,1,0,0,5,5,5,12.4,0,0,5,6,5,1.28333333333333e+16,0,10.8,1.4,1.74,Graduado,0.10018540541111569,0,Não Desistente
Solteiro,Enfermagem Veterinária,Curso de Especialização Tecnológica,150.0,Português,150.0,0,0,1,Feminino,0,0,0,5,10,2,14.5,1,0,5,7,4,11.25,0,12.7,3.7,-1.7,Matriculado,0.19373362925813437,0,Não Desistente
Solteiro,Serviço Social,Ensino Secundário,124.0,Português,116.0,0,1,1,Feminino,0,0,0,6,7,0,0.0,0,0,5,5,0,0.0,0,13.9,-0.3,0.79,Desistente,0.9569151549424244,1,Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,156.0,Português,155.0,0,0,1,Feminino,0,0,0,6,7,6,1.42857142857142e+16,0,0,6,8,6,13.25,0,8.9,1.4,3.51,Graduado,0.11960156607885893,0,Não Desistente
Solteiro,Enfermagem Veterinária,Ensino Secundário,142.0,Português,127.0,0,0,1,Feminino,0,0,0,5,7,3,1.23333333333333e+16,0,0,5,9,5,12.6,0,10.8,1.4,1.74,Graduado,0.13281585999660103,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,142.0,Português,130.8,0,0,1,Feminino,1,0,0,7,10,6,1.25833333333333e+16,0,0,8,8,7,1.26714285714285e+16,0,13.9,-0.3,0.79,Graduado,0.07815065755224318,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,126.0,Português,121.8,0,0,1,Feminino,0,0,0,7,8,6,1.37316666666666e+16,0,0,8,10,7,1.37714285714285e+16,0,12.4,0.5,1.79,Desistente,0.10831055668549484,0,Não Desistente
Solteiro,Agronomia,Ensino Básico (3º Ciclo),133.1,Português,140.0,0,0,1,Masculino,0,0,0,6,8,6,12875.0,0,0,6,14,5,1.21428571428571e+16,0,16.2,0.3,-0.92,Matriculado,0.24635075218813823,0,Não Desistente
Casado,Design de Comunicação,Ensino Secundário,170.0,Português,148.5,0,0,1,Masculino,0,0,8,10,14,8,14625.0,0,5,7,7,5,13.4,0,9.4,-0.8,-3.12,Desistente,0.6664538058524988,1,Desistente
Solteiro,Gestão,Ensino Secundário,130.0,Português,109.8,0,0,0,Masculino,0,0,0,3,3,0,0.0,0,0,2,2,0,0.0,0,7.6,2.6,0.32,Desistente,0.9799162205076644,1,Desistente
Solteiro,Serviço Social,Ensino Secundário,133.0,Brasileiro,119.7,0,1,1,Feminino,1,1,0,6,8,6,1.26666666666666e+16,0,0,6,7,6,1.26666666666666e+16,0,8.9,1.4,3.51,Graduado,0.047352405897657185,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,122.0,Português,122.0,0,0,1,Feminino,0,0,0,8,11,6,1.24916666666666e+16,0,0,8,11,6,1.24916666666666e+16,0,12.7,3.7,-1.7,Graduado,0.181720889142684,0,Não Desistente
Solteiro,Design de Animação e Multimédia,Ensino Secundário,138.0,Português,147.5,0,0,1,Feminino,1,0,6,12,12,12,1.36666666666666e+16,0,4,11,12,11,1.41666666666666e+16,0,8.9,1.4,3.51,Graduado,0.009449689316149692,0,Não Desistente
Solteiro,Enfermagem Veterinária,Ensino Secundário,163.0,Inglês,150.8,0,0,1,Feminino,0,1,0,6,13,6,16.0,0,0,6,8,6,14.5,0,15.5,2.8,-4.06,Graduado,0.036532889180923664,0,Não Desistente
Solteiro,Enfermagem Veterinária,Curso de Especialização Tecnológica,150.0,Português,150.0,0,0,1,Feminino,0,0,2,6,8,6,1.41428571428571e+16,0,1,6,7,6,13.0,0,13.9,-0.3,0.79,Graduado,0.07304971874138723,0,Não Desistente
Solteiro,Serviço Social (prestação nocturna),Ensino Básico (3º Ciclo),133.1,Português,131.5,0,1,1,Feminino,1,0,0,6,9,6,1.18333333333333e+16,0,0,6,9,4,13.75,0,11.1,0.6,2.02,Graduado,0.3295615182469557,0,Não Desistente
Solteiro,Design de Comunicação,Ensino Secundário,144.0,Português,127.2,0,0,1,Feminino,1,0,0,6,6,6,1.26666666666666e+16,0,0,6,8,6,13.0,0,10.8,1.4,1.74,Graduado,0.045247779358535994,0,Não Desistente
Solteiro,Design de Comunicação,Ensino Secundário,118.0,Português,111.0,0,0,1,Feminino,0,0,0,6,6,6,12.5,0,0,6,6,6,1.26666666666666e+16,0,7.6,2.6,0.32,Graduado,0.06127017538288591,0,Não Desistente
Solteiro,Serviço Social,Ensino Secundário,101.0,Guineense,119.9,0,1,0,Feminino,0,1,5,11,16,9,1088888888888880.0,0,2,10,20,4,11.25,1,9.4,-0.8,-3.12,Graduado,0.7696234575589121,1,Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,133.0,Português,133.7,0,0,1,Feminino,0,0,0,6,11,1,13.0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,Desistente,0.9460396783381209,1,Desistente
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,133.1,Português,140.0,0,0,1,Feminino,0,0,0,6,6,6,1.51666666666666e+16,0,0,6,6,6,16.0,0,13.9,-0.3,0.79,Graduado,0.13102406100360836,0,Não Desistente
Solteiro,Ensino Básico,Ensino Secundário,124.0,Português,113.9,0,0,1,Feminino,1,0,0,6,8,6,1.26666666666666e+16,0,0,6,7,6,12.0,0,12.7,3.7,-1.7,Graduado,0.1471477463689865,0,Não Desistente
Solteiro,Design de Animação e Multimédia,Ensino Secundário,127.0,Português,120.7,0,1,1,Masculino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Desistente,0.6319067736014864,1,Desistente
União de Fato,Gestão,Ensino Secundário,133.1,Português,119.8,0,0,1,Masculino,0,0,0,5,9,5,12.0,0,0,5,5,5,10.2,0,11.1,0.6,2.02,Matriculado,0.10997605326677358,0,Não Desistente
Solteiro,Gestão (presencial noturno),Ensino Secundário,110.0,Português,121.8,0,0,0,Masculino,0,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Desistente,0.9970353264207421,1,Desistente
Solteiro,Design de Animação e Multimédia,Ensino Secundário,110.0,Português,117.7,0,1,1,Masculino,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Graduado,0.5830527412762252,1,Desistente
Casado,Gestão,Ensino Secundário,160.0,Português,110.0,0,0,1,Masculino,0,0,0,5,8,2,11.0,0,0,5,6,4,11.5,0,15.5,2.8,-4.06,Desistente,0.5054093609370732,1,Desistente
Solteiro,Agronomia,Ensino Secundário,120.0,Português,134.4,0,0,1,Masculino,0,0,0,6,7,6,1.57142857142857e+16,0,0,6,10,6,15.9,0,15.5,2.8,-4.06,Desistente,0.097533345503309,0,Não Desistente
Solteiro,Gestão,Ensino Secundário,133.1,Português,125.3,0,0,1,Masculino,0,0,11,15,15,11,1.08181818181818e+16,0,12,14,15,11,1.16363636363636e+16,1,7.6,2.6,0.32,Desistente,0.593474701875852,1,Desistente
Solteiro,Gestão,Ensino Secundário,132.0,Português,119.1,0,0,0,Masculino,0,0,0,5,16,1,12.0,0,0,5,6,0,0.0,0,13.9,-0.3,0.79,Desistente,0.9929514586125524,1,Desistente
União de Fato,Serviço Social,Ensino Secundário,130.0,Português,146.0,0,0,1,Masculino,0,0,0,6,8,5,12.6,0,0,6,11,4,11.25,0,12.4,0.5,1.79,Graduado,0.2146177047658218,0,Não Desistente
Solteiro,Equincultura,Ensino Secundário,130.0,Português,130.0,0,0,1,Masculino,0,0,0,5,12,1,13.0,2,0,5,7,3,14.0,0,9.4,-0.8,-3.12,Matriculado,0.7920336695531321,1,Desistente
Solteiro,Gestão,Ensino Secundário,129.0,Português,122.0,0,0,1,Masculino,0,0,0,5,8,5,11.6,1,0,5,10,4,10.75,0,9.4,-0.8,-3.12,Graduado,0.20921750248799528,0,Não Desistente
Solteiro,Engenharia Informática,Ensino Secundário,130.0,Português,118.1,0,1,0,Masculino,0,0,0,5,11,1,10.0,0,0,5,14,1,11.0,0,8.9,1.4,3.51,Desistente,0.9884871676740247,1,Desistente
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,140.0,Português,105.2,0,0,1,Masculino,0,0,0,6,7,1,14.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,Desistente,0.9784850269389973,1,Desistente
Solteiro,Engenharia Informática,Ensino Secundário,131.0,Português,123.3,0,0,1,Masculino,1,0,0,5,9,5,12.6,0,0,5,8,2,12.5,0,8.9,1.4,3.51,Desistente,0.41892008257518604,0,Não Desistente
